pm25,temperature,humidity,create_at
0,20.25,68.83999633789062,1732084035211
0,20.25,68.83999633789062,1732084038228
0,20.25,68.83999633789062,1732084041243
0,20.25,68.83999633789062,1732084044264
0,20.25,68.83999633789062,1732084047384
0,20.25,68.83999633789062,1732084050304
0,20.25,68.83999633789062,1732084053321
0,20.25,68.83999633789062,1732084056337
0,20.25,68.83999633789062,1732084059358
0,20.25,68.83999633789062,1732084062372
0,20.25,68.83999633789062,1732084065387
0,20.25,68.83999633789062,1732084068403
0,20.25,68.83999633789062,1732084071429
0,20.25,68.83999633789062,1732084074515
0,20.25,68.83999633789062,1732084077454
0,20.25,68.83999633789062,1732084080467
0,20.25,68.83999633789062,1732084083479
0,20.25,68.83999633789062,1732084086504
0,20.25,68.83999633789062,1732084089525
0,19.940000534057617,69.91000366210938,1732084092540
0,19.940000534057617,69.91000366210938,1732084095557
0,19.940000534057617,69.91000366210938,1732084098576
0,19.940000534057617,69.91000366210938,1732084101640
0,19.940000534057617,69.91000366210938,1732084104609
0,19.940000534057617,69.91000366210938,1732084107622
0,19.940000534057617,69.91000366210938,1732084110637
0,19.940000534057617,69.91000366210938,1732084113651
0,19.940000534057617,69.91000366210938,1732084116667
0,19.940000534057617,69.91000366210938,1732084119684
0,19.940000534057617,69.91000366210938,1732084122699
0,19.940000534057617,69.91000366210938,1732084125714
0,19.940000534057617,69.91000366210938,1732084128766
0,19.940000534057617,69.91000366210938,1732084131744
0,19.940000534057617,69.91000366210938,1732084134756
0,19.940000534057617,69.91000366210938,1732084137772
0,19.940000534057617,69.91000366210938,1732084140786
0,19.940000534057617,69.91000366210938,1732084143800
0,19.940000534057617,69.91000366210938,1732084146815
0,19.940000534057617,69.91000366210938,1732084149829
0,19.610000610351562,70.97000122070312,1732084152845
0,19.610000610351562,70.97000122070312,1732084155891
0,19.610000610351562,70.97000122070312,1732084159201
0,19.610000610351562,70.97000122070312,1732084161894
0,19.610000610351562,70.97000122070312,1732084164908
0,19.610000610351562,70.97000122070312,1732084167923
0,19.610000610351562,70.97000122070312,1732084170938
0,19.610000610351562,70.97000122070312,1732084173958
0,19.610000610351562,70.97000122070312,1732084176974
0,19.610000610351562,70.97000122070312,1732084179992
0,19.610000610351562,70.97000122070312,1732084183217
0,19.610000610351562,70.97000122070312,1732084186029
0,19.610000610351562,70.97000122070312,1732084189040
0,19.610000610351562,70.97000122070312,1732084192056
0,19.610000610351562,70.97000122070312,1732084195072
0,19.610000610351562,70.97000122070312,1732084198089
0,19.610000610351562,70.97000122070312,1732084201106
0,19.610000610351562,70.97000122070312,1732084204128
0,19.610000610351562,70.97000122070312,1732084207147
0,19.489999771118164,71.26000213623047,1732084210338
0,19.489999771118164,71.26000213623047,1732084213179
0,19.489999771118164,71.26000213623047,1732084216198
0,19.489999771118164,71.26000213623047,1732084219208
0,19.489999771118164,71.26000213623047,1732084222225
0,19.489999771118164,71.26000213623047,1732084225240
0,19.489999771118164,71.26000213623047,1732084228255
0,19.489999771118164,71.26000213623047,1732084231273
0,19.489999771118164,71.26000213623047,1732084234286
0,19.489999771118164,71.26000213623047,1732084237463
0,19.489999771118164,71.26000213623047,1732084240319
0,19.489999771118164,71.26000213623047,1732084243336
0,19.489999771118164,71.26000213623047,1732084246359
0,19.489999771118164,71.26000213623047,1732084249383
0,19.489999771118164,71.26000213623047,1732084252396
0,19.489999771118164,71.26000213623047,1732084255412
0,19.489999771118164,71.26000213623047,1732084258427
0,19.489999771118164,71.26000213623047,1732084261447
0,19.489999771118164,71.26000213623047,1732084264589
0,19.489999771118164,71.26000213623047,1732084267469
0,19.389999389648438,71.08000183105469,1732084270482
0,19.389999389648438,71.08000183105469,1732084273499
0,19.389999389648438,71.08000183105469,1732084276514
0,19.389999389648438,71.08000183105469,1732084279531
0,19.389999389648438,71.08000183105469,1732084282552
0,19.389999389648438,71.08000183105469,1732084285571
0,19.389999389648438,71.08000183105469,1732084288589
0,19.389999389648438,71.08000183105469,1732084291714
0,19.389999389648438,71.08000183105469,1732084294618
0,19.389999389648438,71.08000183105469,1732084297634
0,19.389999389648438,71.08000183105469,1732084300652
0,19.389999389648438,71.08000183105469,1732084303669
0,19.389999389648438,71.08000183105469,1732084306682
0,19.389999389648438,71.08000183105469,1732084309694
0,19.389999389648438,71.08000183105469,1732084312712
0,19.389999389648438,71.08000183105469,1732084315727
0,19.389999389648438,71.08000183105469,1732084318846
0,19.389999389648438,71.08000183105469,1732084321754
0,19.389999389648438,71.08000183105469,1732084324767
0,19.389999389648438,71.08000183105469,1732084327787
0,19.1299991607666,70.66999816894531,1732084330803
0,19.1299991607666,70.66999816894531,1732084333822
0,19.1299991607666,70.66999816894531,1732084336839
0,19.1299991607666,70.66999816894531,1732084339857
0,19.1299991607666,70.66999816894531,1732084342872
0,19.1299991607666,70.66999816894531,1732084345979
0,19.1299991607666,70.66999816894531,1732084348906
0,19.1299991607666,70.66999816894531,1732084351921
0,19.1299991607666,70.66999816894531,1732084354940
0,19.1299991607666,70.66999816894531,1732084357963
0,19.1299991607666,70.66999816894531,1732084360977
0,19.1299991607666,70.66999816894531,1732084364003
0,19.1299991607666,70.66999816894531,1732084367022
0,19.1299991607666,70.66999816894531,1732084370039
0,19.1299991607666,70.66999816894531,1732084373109
0,19.1299991607666,70.66999816894531,1732084376076
0,19.1299991607666,70.66999816894531,1732084379088
0,19.1299991607666,70.66999816894531,1732084382102
0,19.1299991607666,70.66999816894531,1732084385118
0,19.1299991607666,70.66999816894531,1732084388135
0,19.110000610351562,70.06999969482422,1732084391151
0,19.110000610351562,70.06999969482422,1732084394170
0,19.110000610351562,70.06999969482422,1732084397186
0,19.110000610351562,70.06999969482422,1732084400234
0,19.110000610351562,70.06999969482422,1732084403218
0,19.110000610351562,70.06999969482422,1732084406230
0,19.110000610351562,70.06999969482422,1732084409246
0,19.110000610351562,70.06999969482422,1732084412263
0,19.110000610351562,70.06999969482422,1732084415286
0,19.110000610351562,70.06999969482422,1732084418300
0,19.110000610351562,70.06999969482422,1732084421314
0,19.110000610351562,70.06999969482422,1732084424334
0,19.110000610351562,70.06999969482422,1732084427362
0,19.110000610351562,70.06999969482422,1732084430371
0,19.110000610351562,70.06999969482422,1732084433385
0,19.110000610351562,70.06999969482422,1732084436406
0,19.110000610351562,70.06999969482422,1732084439425
0,19.110000610351562,70.06999969482422,1732084442442
0,19.110000610351562,70.06999969482422,1732084445456
0,19.110000610351562,70.06999969482422,1732084448477
0,19.0,69.63999938964844,1732084451490
0,19.0,69.63999938964844,1732084454504
0,19.0,69.63999938964844,1732084457519
0,19.0,69.63999938964844,1732084460538
0,19.0,69.63999938964844,1732084463555
0,19.0,69.63999938964844,1732084466570
0,19.0,69.63999938964844,1732084469589
0,19.0,69.63999938964844,1732084472602
0,19.0,69.63999938964844,1732084475616
0,19.0,69.63999938964844,1732084478631
0,19.0,69.63999938964844,1732084481652
0,19.0,69.63999938964844,1732084484665
0,19.0,69.63999938964844,1732084487681
0,19.0,69.63999938964844,1732084490694
0,19.0,69.63999938964844,1732084493707
0,19.0,69.63999938964844,1732084496722
0,19.0,69.63999938964844,1732084499736
0,19.0,69.63999938964844,1732084502755
0,19.0,69.63999938964844,1732084505769
0,19.0,69.63999938964844,1732084508826
0,18.799999237060547,69.23999786376953,1732084511802
0,18.799999237060547,69.23999786376953,1732084514815
0,18.799999237060547,69.23999786376953,1732084517832
0,18.799999237060547,69.23999786376953,1732084520844
0,18.799999237060547,69.23999786376953,1732084523871
0,18.799999237060547,69.23999786376953,1732084526883
0,18.799999237060547,69.23999786376953,1732084529894
0,18.799999237060547,69.23999786376953,1732084532911
0,18.799999237060547,69.23999786376953,1732084535929
0,18.799999237060547,69.23999786376953,1732084538944
0,18.799999237060547,69.23999786376953,1732084541956
0,18.799999237060547,69.23999786376953,1732084544972
0,18.799999237060547,69.23999786376953,1732084547986
0,18.799999237060547,69.23999786376953,1732084551008
0,18.799999237060547,69.23999786376953,1732084554036
0,18.799999237060547,69.23999786376953,1732084557033
0,18.799999237060547,69.23999786376953,1732084560048
0,18.799999237060547,69.23999786376953,1732084563066
0,18.799999237060547,69.23999786376953,1732084566457
0,18.799999237060547,69.23999786376953,1732084569097
0,18.760000228881836,69.12000274658203,1732084572109
0,18.760000228881836,69.12000274658203,1732084575123
0,18.760000228881836,69.12000274658203,1732084578137
0,18.760000228881836,69.12000274658203,1732084581152
0,18.760000228881836,69.12000274658203,1732084584169
0,18.760000228881836,69.12000274658203,1732084587186
0,18.760000228881836,69.12000274658203,1732084590196
0,18.760000228881836,69.12000274658203,1732084593520
0,18.760000228881836,69.12000274658203,1732084596222
0,18.760000228881836,69.12000274658203,1732084599239
0,18.760000228881836,69.12000274658203,1732084602254
0,18.760000228881836,69.12000274658203,1732084605271
0,18.760000228881836,69.12000274658203,1732084608284
0,18.760000228881836,69.12000274658203,1732084611299
0,18.760000228881836,69.12000274658203,1732084614316
0,18.760000228881836,69.12000274658203,1732084617328
0,18.760000228881836,69.12000274658203,1732084620652
0,18.760000228881836,69.12000274658203,1732084623360
0,18.760000228881836,69.12000274658203,1732084626370
0,18.790000915527344,68.52999877929688,1732084629383
0,18.790000915527344,68.52999877929688,1732084632399
0,18.790000915527344,68.52999877929688,1732084635412
0,18.790000915527344,68.52999877929688,1732084638434
0,18.790000915527344,68.52999877929688,1732084641451
0,18.790000915527344,68.52999877929688,1732084644473
0,18.790000915527344,68.52999877929688,1732084647778
0,18.790000915527344,68.52999877929688,1732084650493
0,18.790000915527344,68.52999877929688,1732084653503
0,18.790000915527344,68.52999877929688,1732084656518
0,18.790000915527344,68.52999877929688,1732084659529
0,18.790000915527344,68.52999877929688,1732084662539
0,18.790000915527344,68.52999877929688,1732084665552
0,18.790000915527344,68.52999877929688,1732084668561
0,18.790000915527344,68.52999877929688,1732084671574
0,18.790000915527344,68.52999877929688,1732084674584
0,18.790000915527344,68.52999877929688,1732084677597
0,18.790000915527344,68.52999877929688,1732084680610
0,18.790000915527344,68.52999877929688,1732084683621
0,18.790000915527344,68.52999877929688,1732084686633
0,18.81999969482422,68.80999755859375,1732084689647
0,18.81999969482422,68.80999755859375,1732084692655
0,18.81999969482422,68.80999755859375,1732084695672
0,18.81999969482422,68.80999755859375,1732084698682
0,18.81999969482422,68.80999755859375,1732084701692
0,18.81999969482422,68.80999755859375,1732084704705
0,18.81999969482422,68.80999755859375,1732084707714
0,18.81999969482422,68.80999755859375,1732084710728
0,18.81999969482422,68.80999755859375,1732084713744
0,18.81999969482422,68.80999755859375,1732084716760
0,18.81999969482422,68.80999755859375,1732084719771
0,18.81999969482422,68.80999755859375,1732084722784
0,18.81999969482422,68.80999755859375,1732084725793
0,18.81999969482422,68.80999755859375,1732084728804
0,18.81999969482422,68.80999755859375,1732084731825
0,18.81999969482422,68.80999755859375,1732084734826
0,18.81999969482422,68.80999755859375,1732084737838
0,18.81999969482422,68.80999755859375,1732084740849
0,18.81999969482422,68.80999755859375,1732084743861
0,18.81999969482422,68.80999755859375,1732084746871
0,18.760000228881836,69.58999633789062,1732084749883
0,18.760000228881836,69.58999633789062,1732084752896
0,18.760000228881836,69.58999633789062,1732084755907
0,18.760000228881836,69.58999633789062,1732084758917
0,18.760000228881836,69.58999633789062,1732084761930
0,18.760000228881836,69.58999633789062,1732084764939
0,18.760000228881836,69.58999633789062,1732084767954
0,18.760000228881836,69.58999633789062,1732084770963
0,18.760000228881836,69.58999633789062,1732084773975
0,18.760000228881836,69.58999633789062,1732084776987
0,18.760000228881836,69.58999633789062,1732084780014
0,18.760000228881836,69.58999633789062,1732084783017
0,18.760000228881836,69.58999633789062,1732084786022
0,18.760000228881836,69.58999633789062,1732084789033
0,18.760000228881836,69.58999633789062,1732084792044
0,18.760000228881836,69.58999633789062,1732084795061
0,18.760000228881836,69.58999633789062,1732084798071
0,18.760000228881836,69.58999633789062,1732084801083
0,18.760000228881836,69.58999633789062,1732084804092
0,18.760000228881836,69.58999633789062,1732084807138
0,18.760000228881836,69.58999633789062,1732084810116
0,18.850000381469727,70.26000213623047,1732084813126
0,18.850000381469727,70.26000213623047,1732084816137
0,18.850000381469727,70.26000213623047,1732084819148
0,18.850000381469727,70.26000213623047,1732084822159
0,18.850000381469727,70.26000213623047,1732084825172
0,18.850000381469727,70.26000213623047,1732084828182
0,18.850000381469727,70.26000213623047,1732084831194
0,18.850000381469727,70.26000213623047,1732084834263
0,18.850000381469727,70.26000213623047,1732084837218
0,18.850000381469727,70.26000213623047,1732084840228
0,18.850000381469727,70.26000213623047,1732084843238
0,18.850000381469727,70.26000213623047,1732084846249
0,18.850000381469727,70.26000213623047,1732084849269
0,18.850000381469727,70.26000213623047,1732084852272
0,18.850000381469727,70.26000213623047,1732084855282
0,18.850000381469727,70.26000213623047,1732084858293
0,18.850000381469727,70.26000213623047,1732084861392
0,18.850000381469727,70.26000213623047,1732084864315
0,18.850000381469727,70.26000213623047,1732084867331
0,18.850000381469727,70.26000213623047,1732084870337
0,18.729999542236328,70.9000015258789,1732084873348
0,18.729999542236328,70.9000015258789,1732084876359
0,18.729999542236328,70.9000015258789,1732084879368
0,18.729999542236328,70.9000015258789,1732084882382
0,18.729999542236328,70.9000015258789,1732084885394
0,18.729999542236328,70.9000015258789,1732084888522
0,18.729999542236328,70.9000015258789,1732084891416
0,18.729999542236328,70.9000015258789,1732084894427
0,18.729999542236328,70.9000015258789,1732084897444
0,18.729999542236328,70.9000015258789,1732084900452
0,18.729999542236328,70.9000015258789,1732084903461
0,18.729999542236328,70.9000015258789,1732084906474
0,18.729999542236328,70.9000015258789,1732084909484
0,18.729999542236328,70.9000015258789,1732084912495
0,18.729999542236328,70.9000015258789,1732084915648
0,18.729999542236328,70.9000015258789,1732084918515
0,18.729999542236328,70.9000015258789,1732084921528
0,18.729999542236328,70.9000015258789,1732084924540
0,18.729999542236328,70.9000015258789,1732084927549
0,18.729999542236328,70.9000015258789,1732084930562
0,18.760000228881836,70.83999633789062,1732084933574
0,18.760000228881836,70.83999633789062,1732084936586
0,18.760000228881836,70.83999633789062,1732084939595
0,18.760000228881836,70.83999633789062,1732084942605
0,18.760000228881836,70.83999633789062,1732084945616
0,18.760000228881836,70.83999633789062,1732084948625
0,18.760000228881836,70.83999633789062,1732084951644
0,18.760000228881836,70.83999633789062,1732084954649
0,18.760000228881836,70.83999633789062,1732084957661
0,18.760000228881836,70.83999633789062,1732084960673
0,18.760000228881836,70.83999633789062,1732084963682
0,18.760000228881836,70.83999633789062,1732084966704
0,18.760000228881836,70.83999633789062,1732084969705
0,18.760000228881836,70.83999633789062,1732084972716
0,18.760000228881836,70.83999633789062,1732084975731
0,18.760000228881836,70.83999633789062,1732084978738
0,18.760000228881836,70.83999633789062,1732084981751
0,18.760000228881836,70.83999633789062,1732084984761
0,18.760000228881836,70.83999633789062,1732084987772
0,18.760000228881836,70.83999633789062,1732084990784
0,18.690000534057617,70.55000305175781,1732084993834
0,18.690000534057617,70.55000305175781,1732084996805
0,18.690000534057617,70.55000305175781,1732084999824
0,18.690000534057617,70.55000305175781,1732085002827
0,18.690000534057617,70.55000305175781,1732085005838
0,18.690000534057617,70.55000305175781,1732085008850
0,18.690000534057617,70.55000305175781,1732085011862
0,18.690000534057617,70.55000305175781,1732085014871
0,18.690000534057617,70.55000305175781,1732085017882
0,18.690000534057617,70.55000305175781,1732085020968
0,18.690000534057617,70.55000305175781,1732085023905
0,18.690000534057617,70.55000305175781,1732085026919
0,18.690000534057617,70.55000305175781,1732085029928
0,18.690000534057617,70.55000305175781,1732085032936
0,18.690000534057617,70.55000305175781,1732085035947
0,18.690000534057617,70.55000305175781,1732085038959
0,18.690000534057617,70.55000305175781,1732085041968
0,18.690000534057617,70.55000305175781,1732085044981
0,18.690000534057617,70.55000305175781,1732085048097
0,18.690000534057617,70.55000305175781,1732085051001
0,18.469999313354492,70.4000015258789,1732085054011
0,18.469999313354492,70.4000015258789,1732085057026
0,18.469999313354492,70.4000015258789,1732085060033
0,18.469999313354492,70.4000015258789,1732085063044
0,18.469999313354492,70.4000015258789,1732085066054
0,18.469999313354492,70.4000015258789,1732085069065
0,18.469999313354492,70.4000015258789,1732085072080
0,18.469999313354492,70.4000015258789,1732085075225
0,18.469999313354492,70.4000015258789,1732085078097
0,18.469999313354492,70.4000015258789,1732085081109
0,18.469999313354492,70.4000015258789,1732085084117
0,18.469999313354492,70.4000015258789,1732085087135
0,18.469999313354492,70.4000015258789,1732085090139
0,18.469999313354492,70.4000015258789,1732085093150
0,18.469999313354492,70.4000015258789,1732085096161
0,18.469999313354492,70.4000015258789,1732085099176
0,18.469999313354492,70.4000015258789,1732085102352
0,18.469999313354492,70.4000015258789,1732085105197
0,18.469999313354492,70.4000015258789,1732085108211
0,18.600000381469727,69.66000366210938,1732085111218
0,18.600000381469727,69.66000366210938,1732085114231
0,18.600000381469727,69.66000366210938,1732085117243
0,18.600000381469727,69.66000366210938,1732085120254
0,18.600000381469727,69.66000366210938,1732085123264
0,18.600000381469727,69.66000366210938,1732085126274
0,18.600000381469727,69.66000366210938,1732085129476
0,18.600000381469727,69.66000366210938,1732085132295
0,18.600000381469727,69.66000366210938,1732085135305
0,18.600000381469727,69.66000366210938,1732085138314
0,18.600000381469727,69.66000366210938,1732085141326
0,18.600000381469727,69.66000366210938,1732085144337
0,18.600000381469727,69.66000366210938,1732085147352
0,18.600000381469727,69.66000366210938,1732085150361
0,18.600000381469727,69.66000366210938,1732085153371
0,18.600000381469727,69.66000366210938,1732085156607
0,18.600000381469727,69.66000366210938,1732085159391
0,18.600000381469727,69.66000366210938,1732085162400
0,18.600000381469727,69.66000366210938,1732085165418
0,18.600000381469727,69.66000366210938,1732085168421
0,18.479999542236328,69.2300033569336,1732085171432
0,18.479999542236328,69.2300033569336,1732085174442
0,18.479999542236328,69.2300033569336,1732085177453
0,18.479999542236328,69.2300033569336,1732085180470
0,18.479999542236328,69.2300033569336,1732085183734
0,18.479999542236328,69.2300033569336,1732085186486
0,18.479999542236328,69.2300033569336,1732085189501
0,18.479999542236328,69.2300033569336,1732085192517
0,18.479999542236328,69.2300033569336,1732085195521
0,18.479999542236328,69.2300033569336,1732085198534
0,18.479999542236328,69.2300033569336,1732085201540
0,18.479999542236328,69.2300033569336,1732085204552
0,18.479999542236328,69.2300033569336,1732085207560
0,18.479999542236328,69.2300033569336,1732085210868
0,18.479999542236328,69.2300033569336,1732085213581
0,18.479999542236328,69.2300033569336,1732085216593
0,18.479999542236328,69.2300033569336,1732085219603
0,18.479999542236328,69.2300033569336,1732085222617
0,18.479999542236328,69.2300033569336,1732085225628
0,18.479999542236328,69.2300033569336,1732085228638
0,18.440000534057617,68.86000061035156,1732085231650
0,18.440000534057617,68.86000061035156,1732085234661
0,18.440000534057617,68.86000061035156,1732085237670
0,18.440000534057617,68.86000061035156,1732085240681
0,18.440000534057617,68.86000061035156,1732085243695
0,18.440000534057617,68.86000061035156,1732085246702
0,18.440000534057617,68.86000061035156,1732085249711
0,18.440000534057617,68.86000061035156,1732085252725
0,18.440000534057617,68.86000061035156,1732085255732
0,18.440000534057617,68.86000061035156,1732085258744
0,18.440000534057617,68.86000061035156,1732085261755
0,18.440000534057617,68.86000061035156,1732085264763
0,18.440000534057617,68.86000061035156,1732085267776
0,18.440000534057617,68.86000061035156,1732085270784
0,18.440000534057617,68.86000061035156,1732085273796
0,18.440000534057617,68.86000061035156,1732085276805
0,18.440000534057617,68.86000061035156,1732085279824
0,18.440000534057617,68.86000061035156,1732085282828
0,18.440000534057617,68.86000061035156,1732085285839
0,18.440000534057617,68.86000061035156,1732085288868
0,18.389999389648438,69.0,1732085291859
0,18.389999389648438,69.0,1732085294868
0,18.389999389648438,69.0,1732085297878
0,18.389999389648438,69.0,1732085300889
0,18.389999389648438,69.0,1732085303898
0,18.389999389648438,69.0,1732085306910
0,18.389999389648438,69.0,1732085309921
0,18.389999389648438,69.0,1732085312932
0,18.389999389648438,69.0,1732085315993
0,18.389999389648438,69.0,1732085318954
0,18.389999389648438,69.0,1732085321966
0,18.389999389648438,69.0,1732085324976
0,18.389999389648438,69.0,1732085327987
0,18.389999389648438,69.0,1732085330997
0,18.389999389648438,69.0,1732085334012
0,18.389999389648438,69.0,1732085337022
0,18.389999389648438,69.0,1732085340035
0,18.389999389648438,69.0,1732085343131
0,18.389999389648438,69.0,1732085346051
0,18.389999389648438,69.0,1732085349068
0,18.389999389648438,69.79000091552734,1732085352074
0,18.389999389648438,69.79000091552734,1732085355085
0,18.389999389648438,69.79000091552734,1732085358094
0,18.389999389648438,69.79000091552734,1732085361105
0,18.389999389648438,69.79000091552734,1732085364120
0,18.389999389648438,69.79000091552734,1732085367126
0,18.389999389648438,69.79000091552734,1732085370258
0,18.389999389648438,69.79000091552734,1732085373153
0,18.389999389648438,69.79000091552734,1732085376157
0,18.389999389648438,69.79000091552734,1732085379168
0,18.389999389648438,69.79000091552734,1732085382177
0,18.389999389648438,69.79000091552734,1732085385192
0,18.389999389648438,69.79000091552734,1732085388198
0,18.389999389648438,69.79000091552734,1732085391209
0,18.389999389648438,69.79000091552734,1732085394224
0,18.389999389648438,69.79000091552734,1732085397388
0,18.389999389648438,69.79000091552734,1732085400244
0,18.389999389648438,69.79000091552734,1732085403260
0,18.389999389648438,69.79000091552734,1732085406262
0,18.389999389648438,69.79000091552734,1732085409273
0,18.43000030517578,70.41000366210938,1732085412284
0,18.43000030517578,70.41000366210938,1732085415296
0,18.43000030517578,70.41000366210938,1732085418304
0,18.43000030517578,70.41000366210938,1732085421315
0,18.43000030517578,70.41000366210938,1732085424514
0,18.43000030517578,70.41000366210938,1732085427335
0,18.43000030517578,70.41000366210938,1732085430347
0,18.43000030517578,70.41000366210938,1732085433357
0,18.43000030517578,70.41000366210938,1732085436369
0,18.43000030517578,70.41000366210938,1732085439386
0,18.43000030517578,70.41000366210938,1732085442389
0,18.43000030517578,70.41000366210938,1732085445400
0,18.43000030517578,70.41000366210938,1732085448418
0,18.43000030517578,70.41000366210938,1732085451643
0,18.43000030517578,70.41000366210938,1732085454433
0,18.43000030517578,70.41000366210938,1732085457441
0,18.43000030517578,70.41000366210938,1732085460452
0,18.43000030517578,70.41000366210938,1732085463463
0,18.43000030517578,70.41000366210938,1732085466473
0,18.43000030517578,70.41000366210938,1732085469562
0,18.520000457763672,70.38999938964844,1732085472493
0,18.520000457763672,70.38999938964844,1732085475503
0,18.520000457763672,70.38999938964844,1732085478772
0,18.520000457763672,70.38999938964844,1732085481533
0,18.520000457763672,70.38999938964844,1732085484543
0,18.520000457763672,70.38999938964844,1732085487553
0,18.520000457763672,70.38999938964844,1732085490570
0,18.520000457763672,70.38999938964844,1732085493573
0,18.520000457763672,70.38999938964844,1732085496583
0,18.520000457763672,70.38999938964844,1732085499595
0,18.520000457763672,70.38999938964844,1732085502603
0,18.520000457763672,70.38999938964844,1732085505901
0,18.520000457763672,70.38999938964844,1732085508626
0,18.520000457763672,70.38999938964844,1732085511636
0,18.520000457763672,70.38999938964844,1732085514647
0,18.520000457763672,70.38999938964844,1732085517657
0,18.520000457763672,70.38999938964844,1732085520674
0,18.520000457763672,70.38999938964844,1732085523678
0,18.520000457763672,70.38999938964844,1732085526687
0,18.520000457763672,70.38999938964844,1732085529697
0,18.40999984741211,70.20999908447266,1732085532708
0,18.40999984741211,70.20999908447266,1732085535718
0,18.40999984741211,70.20999908447266,1732085538728
0,18.40999984741211,70.20999908447266,1732085541739
0,18.40999984741211,70.20999908447266,1732085544757
0,18.40999984741211,70.20999908447266,1732085547759
0,18.40999984741211,70.20999908447266,1732085550772
0,18.40999984741211,70.20999908447266,1732085553781
0,18.40999984741211,70.20999908447266,1732085556798
0,18.40999984741211,70.20999908447266,1732085559804
0,18.40999984741211,70.20999908447266,1732085562815
0,18.40999984741211,70.20999908447266,1732085565824
0,18.40999984741211,70.20999908447266,1732085568835
0,18.40999984741211,70.20999908447266,1732085571846
0,18.40999984741211,70.20999908447266,1732085574859
0,18.40999984741211,70.20999908447266,1732085577866
0,18.40999984741211,70.20999908447266,1732085580880
0,18.40999984741211,70.20999908447266,1732085584006
0,18.40999984741211,70.20999908447266,1732085586899
0,18.40999984741211,70.20999908447266,1732085589908
0,18.40999984741211,69.9000015258789,1732085592918
0,18.40999984741211,69.9000015258789,1732085595929
0,18.40999984741211,69.9000015258789,1732085598938
0,18.40999984741211,69.9000015258789,1732085601950
0,18.40999984741211,69.9000015258789,1732085604958
0,18.40999984741211,69.9000015258789,1732085607969
0,18.40999984741211,69.9000015258789,1732085611020
0,18.40999984741211,69.9000015258789,1732085613990
0,18.40999984741211,69.9000015258789,1732085617002
0,18.40999984741211,69.9000015258789,1732085620010
